#n= 8, connectivity= 7, repetitions= 100
#graph, before/after, intensity, 'objective', success rate, switches, load, load, max stretch, mean stretch, max hops, mean hops
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.50
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.50
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.50
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.50
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.50
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.50
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.75, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 3, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 3, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 2, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 2, 239999.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.75, 2.00, 2.00
regular, before, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.50, 2.00, 1.75
regular, after, 1, 239999.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.75, 2.00, 2.00
regular, before, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
regular, after, 5, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.50, 2.00, 1.75
regular, before, 4, 239999.00, 1.00, 2.00, 1.00, 1.00, 1.00, 0.25, 2.00, 1.50
