run,graph,nodes,algorithm,runtime,total_run_runtime,median_stretch,success_rate,avg_depth,errors
2,rrg_n80_g4,80,PrioList,227.5373,442.3673,0.5,0.94,8.5,1
2,rrg_n80_g4,80,Super Trees,223.7285,427.6277,1.0,0.96,11.5,1
2,rrg_n80_g4,80,Beacon Nodes,210.475,493.1234,2.0,0.96,8.5,1
2,rrg_n80_g4,80,Global Controller,216.0305,415.4325,1.0,0.83,8.5,1
2,rrg_n80_g4,80,Simple Decomposition,206.5913,416.1622,1.0,0.95,8.5,1
2,rrg_n80_g5,80,PrioList,205.7265,417.6014,1.0,0.98,8.0,1
2,rrg_n80_g5,80,Super Trees,215.1795,482.6837,0.0,0.96,14.5,1
2,rrg_n80_g5,80,Beacon Nodes,200.3075,420.0513,1.0,0.97,8.0,1
2,rrg_n80_g5,80,Global Controller,205.416,415.6078,1.0,0.91,8.0,1
2,rrg_n80_g5,80,Simple Decomposition,220.6109,432.3064,1.0,0.99,8.0,1
2,rrg_n80_g6,80,PrioList,212.343,469.8451,1.0,0.98,12.0,1
2,rrg_n80_g6,80,Super Trees,204.2789,408.5184,3.0,0.9,20.0,1
2,rrg_n80_g6,80,Beacon Nodes,207.7415,425.6238,1.0,0.97,12.0,1
2,rrg_n80_g6,80,Global Controller,217.9948,424.2249,1.0,0.88,12.0,1
2,rrg_n80_g6,80,Simple Decomposition,211.9594,528.0993,1.0,0.94,12.0,1
2,rrg_n80_g7,80,PrioList,213.7265,426.8607,1.0,0.98,10.5,1
2,rrg_n80_g7,80,Super Trees,198.6159,391.1475,0.5,0.98,8.5,1
2,rrg_n80_g7,80,Beacon Nodes,208.1738,431.9948,1.0,0.96,10.5,1
2,rrg_n80_g7,80,Global Controller,224.338,486.7204,0.0,0.9,10.5,1
2,rrg_n80_g7,80,Simple Decomposition,211.2691,407.9647,1.0,0.97,10.5,1
2,rrg_n80_g8,80,PrioList,221.3914,442.0553,2.0,0.99,11.5,1
2,rrg_n80_g8,80,Super Trees,214.4778,420.6355,2.0,0.94,15.0,1
2,rrg_n80_g8,80,Beacon Nodes,218.3921,488.2369,0.5,0.98,11.5,1
2,rrg_n80_g8,80,Global Controller,214.5002,421.9852,2.0,0.94,11.5,1
2,rrg_n80_g8,80,Simple Decomposition,213.2785,413.0421,1.0,0.96,11.5,1
2,rrg_n80_g9,80,PrioList,202.2034,404.0002,1.0,0.99,9.0,1
2,rrg_n80_g9,80,Super Trees,226.3277,497.6444,1.0,0.93,9.0,1
2,rrg_n80_g9,80,Beacon Nodes,206.0409,422.0498,1.0,0.95,9.0,1
2,rrg_n80_g9,80,Global Controller,209.6754,415.8468,2.0,0.84,9.0,1
2,rrg_n80_g9,80,Simple Decomposition,204.3953,407.1868,1.0,0.96,9.0,1
2,rrg_n100_g0,100,PrioList,324.3162,648.1928,1.0,0.92,11.5,1
2,rrg_n100_g0,100,Super Trees,341.7367,621.2811,2.0,0.95,16.0,1
2,rrg_n100_g0,100,Beacon Nodes,321.0962,613.6048,2.0,1.0,11.5,1
2,rrg_n100_g0,100,Global Controller,366.8758,624.6279,1.0,0.92,11.5,1
2,rrg_n100_g0,100,Simple Decomposition,323.3801,586.5597,2.0,0.94,11.5,1
2,rrg_n100_g1,100,PrioList,376.5419,627.9231,1.0,0.94,11.0,1
2,rrg_n100_g1,100,Super Trees,324.8139,589.0674,1.0,0.95,15.0,1
2,rrg_n100_g1,100,Beacon Nodes,310.4363,587.7129,1.0,0.99,11.0,1
2,rrg_n100_g1,100,Global Controller,322.7463,581.5975,1.0,0.87,11.0,1
2,rrg_n100_g1,100,Simple Decomposition,389.4662,647.2963,1.0,0.96,11.0,1
2,rrg_n100_g2,100,PrioList,320.3393,579.1517,1.0,0.98,16.0,1
2,rrg_n100_g2,100,Super Trees,320.2077,574.1633,1.0,0.95,11.5,1
2,rrg_n100_g2,100,Beacon Nodes,322.4565,613.9135,1.0,0.98,16.0,1
2,rrg_n100_g2,100,Global Controller,345.9462,674.0898,0.0,0.91,16.0,1
2,rrg_n100_g2,100,Simple Decomposition,326.1731,582.4461,1.0,0.96,16.0,1
2,rrg_n100_g3,100,PrioList,321.452,585.2063,0.0,0.97,14.5,1
2,rrg_n100_g3,100,Super Trees,329.6224,607.7101,1.0,0.94,12.5,1
2,rrg_n100_g3,100,Beacon Nodes,324.4239,623.5045,2.0,0.98,14.5,1
2,rrg_n100_g3,100,Global Controller,400.5847,653.0599,1.0,0.94,14.5,1
2,rrg_n100_g3,100,Simple Decomposition,314.6618,580.0332,2.0,0.95,14.5,1
2,rrg_n100_g4,100,PrioList,340.3172,607.6861,1.0,0.97,15.5,1
2,rrg_n100_g4,100,Super Trees,365.4383,627.648,0.0,0.98,12.0,1
2,rrg_n100_g4,100,Beacon Nodes,463.7001,770.2309,1.0,0.94,15.5,1
2,rrg_n100_g4,100,Global Controller,371.4282,627.5297,0.0,0.87,15.5,1
2,rrg_n100_g4,100,Simple Decomposition,326.686,595.2594,1.0,0.98,15.5,1
2,rrg_n100_g5,100,PrioList,381.8735,658.8808,1.0,0.99,10.0,1
2,rrg_n100_g5,100,Super Trees,381.7497,754.9222,3.0,0.92,21.0,1
2,rrg_n100_g5,100,Beacon Nodes,341.0662,631.9125,1.0,0.96,10.0,1
2,rrg_n100_g5,100,Global Controller,367.9956,638.0623,2.0,0.89,10.0,1
2,rrg_n100_g5,100,Simple Decomposition,343.8735,635.4177,1.0,0.96,10.0,1
2,rrg_n100_g6,100,PrioList,334.5396,659.8543,1.0,0.96,12.0,1
2,rrg_n100_g6,100,Super Trees,306.4543,565.4521,2.0,0.9,18.0,1
2,rrg_n100_g6,100,Beacon Nodes,313.5694,601.1392,1.0,0.95,12.0,1
2,rrg_n100_g6,100,Global Controller,322.6479,599.7314,2.0,0.87,12.0,1
2,rrg_n100_g6,100,Simple Decomposition,325.6277,593.2758,1.0,0.98,12.0,1
2,rrg_n100_g7,100,PrioList,376.6829,637.2209,1.0,0.99,11.0,1
2,rrg_n100_g7,100,Super Trees,311.4622,582.8085,1.0,0.94,17.5,1
2,rrg_n100_g7,100,Beacon Nodes,313.0493,605.5909,2.0,0.94,11.0,1
2,rrg_n100_g7,100,Global Controller,343.034,610.6011,1.0,0.86,11.0,1
2,rrg_n100_g7,100,Simple Decomposition,311.8974,639.2318,1.0,0.96,11.0,1
2,rrg_n100_g8,100,PrioList,319.7661,591.3821,1.0,0.95,11.5,1
2,rrg_n100_g8,100,Super Trees,313.7101,573.8219,2.0,0.93,16.0,1
2,rrg_n100_g8,100,Beacon Nodes,350.0618,640.7069,2.0,0.99,11.5,1
2,rrg_n100_g8,100,Global Controller,321.1906,578.6055,1.0,0.9,11.5,1
2,rrg_n100_g8,100,Simple Decomposition,369.5819,621.0265,1.0,0.98,11.5,1
2,rrg_n100_g9,100,PrioList,314.0948,585.0952,2.0,0.97,11.5,1
2,rrg_n100_g9,100,Super Trees,324.9327,600.9249,2.0,0.96,11.5,1
2,rrg_n100_g9,100,Beacon Nodes,321.1663,613.4296,1.5,0.96,11.5,1
2,rrg_n100_g9,100,Global Controller,394.3598,660.2209,2.0,0.92,11.5,1
2,rrg_n100_g9,100,Simple Decomposition,312.1421,592.3359,2.0,0.95,11.5,1
2,rrg_n200_g0,200,PrioList,1322.2502,1900.8367,2.0,0.94,17.5,1
2,rrg_n200_g0,200,Super Trees,1319.247,2002.676,4.0,0.87,32.0,1
2,rrg_n200_g0,200,Beacon Nodes,1356.8293,1987.6017,2.0,0.92,17.5,1
2,rrg_n200_g0,200,Global Controller,1349.4502,1995.7086,2.0,0.85,17.5,1
2,rrg_n200_g0,200,Simple Decomposition,1301.8079,1909.2718,2.0,0.93,17.5,1
2,rrg_n200_g1,200,PrioList,1275.7732,1840.1935,2.0,0.96,11.0,1
2,rrg_n200_g1,200,Super Trees,1400.593,2015.9362,3.0,0.94,32.0,1
2,rrg_n200_g1,200,Beacon Nodes,1333.3243,1993.1723,2.0,0.97,11.0,1
2,rrg_n200_g1,200,Global Controller,1485.7878,2062.5751,2.0,0.9,11.0,1
2,rrg_n200_g1,200,Simple Decomposition,1351.3041,2023.8815,2.0,0.97,11.0,1
2,rrg_n200_g2,200,PrioList,1440.4669,2041.0022,2.0,0.98,14.0,1
2,rrg_n200_g2,200,Super Trees,1469.8238,2161.7342,2.0,0.96,20.0,1
2,rrg_n200_g2,200,Beacon Nodes,1426.1933,2090.6319,2.0,0.97,14.0,1
2,rrg_n200_g2,200,Global Controller,1508.4482,2114.4201,2.0,0.87,14.0,1
2,rrg_n200_g2,200,Simple Decomposition,1528.0169,2180.6581,2.0,0.99,14.0,1
2,rrg_n200_g3,200,PrioList,1442.8267,2171.0069,1.0,0.97,18.0,1
2,rrg_n200_g3,200,Super Trees,1507.8026,2190.1092,3.0,0.93,26.0,1
2,rrg_n200_g3,200,Beacon Nodes,1508.0101,2174.5313,1.0,0.96,18.0,1
2,rrg_n200_g3,200,Global Controller,1553.1204,2219.1824,2.0,0.9,18.0,1
2,rrg_n200_g3,200,Simple Decomposition,1548.2926,2225.1246,2.0,0.97,18.0,1
2,rrg_n200_g4,200,PrioList,1536.0978,2207.658,1.0,0.97,13.0,1
2,rrg_n200_g4,200,Super Trees,1630.255,2303.7926,2.0,0.99,20.0,1
2,rrg_n200_g4,200,Beacon Nodes,1562.5855,2322.4158,3.0,0.98,13.0,1
2,rrg_n200_g4,200,Global Controller,1625.2529,2288.0798,3.0,0.89,13.0,1
2,rrg_n200_g4,200,Simple Decomposition,1605.6002,2322.2209,2.0,0.98,13.0,1
2,rrg_n200_g5,200,PrioList,1509.3485,2273.1701,2.0,0.98,15.0,1
2,rrg_n200_g5,200,Super Trees,1539.5743,2250.3472,3.0,0.94,24.0,1
2,rrg_n200_g5,200,Beacon Nodes,1560.6999,2309.8181,2.0,0.98,15.0,1
2,rrg_n200_g5,200,Global Controller,1645.001,2294.0019,2.5,0.92,15.0,1
2,rrg_n200_g5,200,Simple Decomposition,1534.6864,2250.8864,2.0,0.99,15.0,1
2,rrg_n200_g6,200,PrioList,1634.0448,2330.7162,2.0,0.96,16.0,1
2,rrg_n200_g6,200,Super Trees,1556.0443,2309.1733,2.0,0.98,19.5,1
2,rrg_n200_g6,200,Beacon Nodes,1570.2577,2307.101,2.0,0.94,16.0,1
2,rrg_n200_g6,200,Global Controller,1673.5155,2346.4568,3.0,0.93,16.0,1
2,rrg_n200_g6,200,Simple Decomposition,1563.8783,2275.5766,2.0,0.98,16.0,1
2,rrg_n200_g7,200,PrioList,1551.3454,2344.7573,2.0,0.99,16.5,1
2,rrg_n200_g7,200,Super Trees,1601.7152,2373.7285,2.0,1.0,27.5,1
2,rrg_n200_g7,200,Beacon Nodes,1537.3218,2308.6544,2.0,0.99,16.5,1
2,rrg_n200_g7,200,Global Controller,1648.7135,2363.8421,2.0,0.93,16.5,1
2,rrg_n200_g7,200,Simple Decomposition,1606.9875,2332.8927,2.0,0.97,16.5,1
2,rrg_n200_g8,200,PrioList,1595.4688,2315.0511,1.0,0.98,14.5,1
2,rrg_n200_g8,200,Super Trees,1615.6535,2307.8805,2.0,0.96,19.5,1
2,rrg_n200_g8,200,Beacon Nodes,1511.0444,2305.8352,3.0,0.95,14.5,1
2,rrg_n200_g8,200,Global Controller,1642.5084,2305.041,2.0,0.91,14.5,1
2,rrg_n200_g8,200,Simple Decomposition,1606.78,2321.7099,3.0,0.97,14.5,1
2,rrg_n200_g9,200,PrioList,1551.5322,2253.8335,1.0,0.99,13.0,1
2,rrg_n200_g9,200,Super Trees,1597.5003,2290.9671,2.0,0.98,17.5,1
2,rrg_n200_g9,200,Beacon Nodes,1533.1556,2300.388,2.0,0.94,13.0,1
2,rrg_n200_g9,200,Global Controller,1622.9059,2303.1049,2.0,0.88,13.0,1
2,rrg_n200_g9,200,Simple Decomposition,1493.6003,2272.7827,2.0,0.98,13.0,1
2,rrg_n500_g0,500,PrioList,11063.2218,13409.8409,3.0,0.97,18.0,1
2,rrg_n500_g0,500,Super Trees,11141.0843,13326.7725,2.5,0.94,30.0,1
2,rrg_n500_g0,500,Beacon Nodes,10961.6226,13429.455,3.0,0.96,18.0,1
2,rrg_n500_g0,500,Global Controller,10860.7622,12865.5366,3.0,0.96,18.0,1
2,rrg_n500_g0,500,Simple Decomposition,10782.8567,13158.5869,3.5,0.94,18.0,1
2,rrg_n500_g1,500,PrioList,10873.8559,13477.2048,2.0,0.97,30.5,1
2,rrg_n500_g1,500,Super Trees,10935.1873,13204.1324,2.0,0.96,40.0,1
2,rrg_n500_g1,500,Beacon Nodes,10736.2021,13187.8708,3.0,0.97,30.5,1
2,rrg_n500_g1,500,Global Controller,11033.5134,13158.5123,4.0,0.96,30.5,1
2,rrg_n500_g1,500,Simple Decomposition,10932.9773,13327.731,3.0,0.99,30.5,1
2,rrg_n500_g2,500,PrioList,10913.4853,13232.3816,2.0,0.95,24.5,1
2,rrg_n500_g2,500,Super Trees,11048.0417,13516.6063,3.0,0.94,33.0,1
2,rrg_n500_g2,500,Beacon Nodes,10902.2792,13298.7507,3.0,0.97,24.5,1
2,rrg_n500_g2,500,Global Controller,11164.2402,13491.125,5.0,0.89,24.5,1
2,rrg_n500_g2,500,Simple Decomposition,12418.6046,15200.9185,3.0,0.94,24.5,1
2,rrg_n500_g3,500,PrioList,10955.6205,13488.0839,3.0,0.93,22.5,1
2,rrg_n500_g3,500,Super Trees,11223.4532,13548.7805,2.0,0.95,31.5,1
2,rrg_n500_g3,500,Beacon Nodes,10842.8664,13337.4785,3.0,0.95,22.5,1
2,rrg_n500_g3,500,Global Controller,11137.852,13179.3744,4.0,0.88,22.5,1
2,rrg_n500_g3,500,Simple Decomposition,10773.5533,13081.7121,3.0,0.97,22.5,1
2,rrg_n500_g4,500,PrioList,10773.0772,13131.5791,3.0,0.93,21.5,1
2,rrg_n500_g4,500,Super Trees,11278.1524,13847.9555,3.0,0.97,32.0,1
2,rrg_n500_g4,500,Beacon Nodes,10933.7236,13545.4763,3.5,0.98,21.5,1
2,rrg_n500_g4,500,Global Controller,11517.4338,13679.5059,4.0,0.94,21.5,1
2,rrg_n500_g4,500,Simple Decomposition,11125.2694,13573.9312,3.0,0.96,21.5,1
2,rrg_n500_g5,500,PrioList,11494.7771,13927.3163,3.0,0.99,34.5,1
2,rrg_n500_g5,500,Super Trees,11629.9438,14032.3188,2.0,0.96,22.5,1
2,rrg_n500_g5,500,Beacon Nodes,10923.9398,13465.6313,3.0,0.94,34.5,1
2,rrg_n500_g5,500,Global Controller,11255.4366,13345.5038,4.0,0.9,34.5,1
2,rrg_n500_g5,500,Simple Decomposition,11043.0983,13523.5557,3.0,0.97,34.5,1
2,rrg_n500_g6,500,PrioList,10649.8176,13072.267,2.0,0.99,20.0,1
2,rrg_n500_g6,500,Super Trees,11052.6045,13437.5958,3.0,0.98,25.5,1
2,rrg_n500_g6,500,Beacon Nodes,10761.2401,13178.5127,3.0,0.96,20.0,1
2,rrg_n500_g6,500,Global Controller,11004.627,13154.2919,3.5,0.92,20.0,1
2,rrg_n500_g6,500,Simple Decomposition,10763.3498,13195.5175,3.0,0.95,20.0,1
2,rrg_n500_g7,500,PrioList,10849.0281,13266.7968,3.0,0.95,25.5,1
2,rrg_n500_g7,500,Super Trees,10986.102,13309.2611,4.0,0.95,36.5,1
2,rrg_n500_g7,500,Beacon Nodes,10984.5186,13534.1495,3.0,0.97,25.5,1
2,rrg_n500_g7,500,Global Controller,11136.1766,13155.4973,4.0,0.93,25.5,1
2,rrg_n500_g7,500,Simple Decomposition,10696.5917,13226.6945,3.0,0.97,25.5,1
2,rrg_n500_g8,500,PrioList,10686.3743,13178.7969,2.0,0.96,31.5,1
2,rrg_n500_g8,500,Super Trees,11144.8953,13578.2058,3.0,0.98,26.5,1
2,rrg_n500_g8,500,Beacon Nodes,10696.5207,13220.494,2.0,0.97,31.5,1
2,rrg_n500_g8,500,Global Controller,11087.1708,13149.6699,3.0,0.93,31.5,1
2,rrg_n500_g8,500,Simple Decomposition,11144.3266,13601.3375,2.0,0.97,31.5,1
2,rrg_n500_g9,500,PrioList,10836.0618,13259.8383,2.0,0.96,21.5,1
2,rrg_n500_g9,500,Super Trees,11016.6352,13497.9985,3.0,0.97,42.5,1
2,rrg_n500_g9,500,Beacon Nodes,10662.9144,13213.0663,2.0,0.95,21.5,1
2,rrg_n500_g9,500,Global Controller,10951.0089,12977.5587,3.0,0.91,21.5,1
2,rrg_n500_g9,500,Simple Decomposition,10826.7827,13281.4587,3.0,0.99,21.5,1
2,rrg_n1000_g0,1000,PrioList,50685.5963,57741.1901,3.0,0.97,34.0,1
2,rrg_n1000_g0,1000,Super Trees,52482.9801,59530.1229,4.0,1.0,36.5,1
2,rrg_n1000_g0,1000,Beacon Nodes,51055.1748,57976.3273,4.0,0.93,34.0,1
2,rrg_n1000_g0,1000,Global Controller,51480.3462,57034.113,5.0,0.92,34.0,1
2,rrg_n1000_g0,1000,Simple Decomposition,50791.4167,57901.9311,4.0,0.96,34.0,1
2,rrg_n1000_g1,1000,PrioList,51047.1998,58005.8521,3.5,0.94,39.0,1
2,rrg_n1000_g1,1000,Super Trees,52428.7727,59339.7479,3.0,0.96,44.0,1
2,rrg_n1000_g1,1000,Beacon Nodes,51304.3496,58495.3387,4.0,0.99,39.0,1
2,rrg_n1000_g1,1000,Global Controller,51363.8599,56781.251,5.0,0.87,39.0,1
2,rrg_n1000_g1,1000,Simple Decomposition,50523.9538,57246.063,4.0,1.0,39.0,1
2,rrg_n1000_g2,1000,PrioList,50267.8228,56816.798,2.5,0.96,31.0,1
2,rrg_n1000_g2,1000,Super Trees,52050.319,59034.8641,4.0,0.97,36.0,1
2,rrg_n1000_g2,1000,Beacon Nodes,50824.7827,57796.585,3.0,0.93,31.0,1
2,rrg_n1000_g2,1000,Global Controller,51404.7177,56747.0208,5.0,0.9,31.0,1
2,rrg_n1000_g2,1000,Simple Decomposition,51852.7175,58875.7372,3.0,0.97,31.0,1
2,rrg_n1000_g3,1000,PrioList,50977.1846,57727.3528,3.0,0.93,36.0,1
2,rrg_n1000_g3,1000,Super Trees,51946.4663,58803.3774,3.5,0.98,74.5,1
2,rrg_n1000_g3,1000,Beacon Nodes,50966.8619,57957.583,3.0,0.97,36.0,1
2,rrg_n1000_g3,1000,Global Controller,51563.5022,57053.9616,4.0,0.92,36.0,1
2,rrg_n1000_g3,1000,Simple Decomposition,51056.8448,57842.4981,3.0,0.97,36.0,1
2,rrg_n1000_g4,1000,PrioList,51597.0125,58887.4562,3.0,0.95,28.5,1
2,rrg_n1000_g4,1000,Super Trees,52377.3048,59330.6919,3.0,0.94,54.5,1
2,rrg_n1000_g4,1000,Beacon Nodes,51146.6419,58108.1956,3.0,0.97,28.5,1
2,rrg_n1000_g4,1000,Global Controller,51977.0995,57478.1931,5.0,0.93,28.5,1
2,rrg_n1000_g4,1000,Simple Decomposition,51434.1938,58538.6069,4.0,0.97,28.5,1
2,rrg_n1000_g5,1000,PrioList,50933.6253,57743.8984,3.0,0.96,31.0,1
2,rrg_n1000_g5,1000,Super Trees,53016.4502,59878.1,3.0,0.95,53.5,1
2,rrg_n1000_g5,1000,Beacon Nodes,51580.429,58270.2355,5.0,0.97,31.0,1
2,rrg_n1000_g5,1000,Global Controller,52135.1262,57444.7362,4.0,0.88,31.0,1
2,rrg_n1000_g5,1000,Simple Decomposition,51166.784,57978.354,2.0,0.95,31.0,1
2,rrg_n1000_g6,1000,PrioList,51195.6717,58204.0552,4.0,0.96,42.5,1
2,rrg_n1000_g6,1000,Super Trees,52054.0318,58704.4605,4.0,0.96,43.5,1
2,rrg_n1000_g6,1000,Beacon Nodes,51295.7357,58467.7151,4.0,0.98,42.5,1
2,rrg_n1000_g6,1000,Global Controller,52434.8013,57984.6007,5.0,0.88,42.5,1
2,rrg_n1000_g6,1000,Simple Decomposition,51123.8509,58104.7961,4.0,0.96,42.5,1
2,rrg_n1000_g7,1000,PrioList,50709.1475,57290.6294,2.0,1.0,39.5,1
2,rrg_n1000_g7,1000,Super Trees,51981.9887,58747.9466,3.0,0.98,39.0,1
2,rrg_n1000_g7,1000,Beacon Nodes,50910.1983,57811.7374,3.0,0.99,39.5,1
2,rrg_n1000_g7,1000,Global Controller,51473.6506,56918.3899,4.0,0.94,39.5,1
2,rrg_n1000_g7,1000,Simple Decomposition,51188.6766,58129.3581,4.0,0.98,39.5,1
2,rrg_n1000_g8,1000,PrioList,51357.4472,58200.683,3.0,0.97,41.0,1
2,rrg_n1000_g8,1000,Super Trees,52696.3413,59788.0131,4.0,0.99,49.5,1
2,rrg_n1000_g8,1000,Beacon Nodes,51172.8432,57928.6814,3.0,0.93,41.0,1
2,rrg_n1000_g8,1000,Global Controller,51838.3157,57302.3176,4.0,0.92,41.0,1
2,rrg_n1000_g8,1000,Simple Decomposition,51380.698,58231.3262,3.0,0.99,41.0,1
2,rrg_n1000_g9,1000,PrioList,50781.2712,57689.7986,3.0,0.96,29.0,1
2,rrg_n1000_g9,1000,Super Trees,51803.7017,58387.1825,3.0,0.96,37.0,1
2,rrg_n1000_g9,1000,Beacon Nodes,50914.8438,57768.5387,3.0,1.0,29.0,1
2,rrg_n1000_g9,1000,Global Controller,51383.5652,56928.4412,4.5,0.86,29.0,1
2,rrg_n1000_g9,1000,Simple Decomposition,50855.4324,57923.836,3.0,0.96,29.0,1
3,rrg_n10_g0,10,PrioList,9.175,51.8412,0.0,0.95,3.0,1
3,rrg_n10_g0,10,Super Trees,6.8241,64.2687,0.0,0.95,5.0,1
3,rrg_n10_g0,10,Beacon Nodes,15.2234,74.809,0.0,0.93,3.0,1
3,rrg_n10_g0,10,Global Controller,6.7336,50.819,0.0,0.94,3.0,1
3,rrg_n10_g0,10,Simple Decomposition,15.5247,62.6939,0.0,0.96,3.0,1
3,rrg_n10_g1,10,PrioList,6.0015,48.8703,0.0,0.97,2.5,1
3,rrg_n10_g1,10,Super Trees,7.5666,43.9807,1.0,0.94,4.0,1
3,rrg_n10_g1,10,Beacon Nodes,6.1066,63.0034,0.0,0.95,2.5,1
3,rrg_n10_g1,10,Global Controller,6.1128,59.4208,0.0,0.92,2.5,1
3,rrg_n10_g1,10,Simple Decomposition,6.1655,48.984,0.0,0.97,2.5,1
3,rrg_n10_g2,10,PrioList,6.212,56.1974,0.0,0.97,2.5,1
3,rrg_n10_g2,10,Super Trees,7.9008,50.16,1.0,0.92,6.0,1
3,rrg_n10_g2,10,Beacon Nodes,6.3663,58.0749,0.0,0.9,2.5,1
3,rrg_n10_g2,10,Global Controller,6.1132,49.155,0.0,0.95,2.5,1
3,rrg_n10_g2,10,Simple Decomposition,7.2742,47.0613,0.0,0.97,2.5,1
3,rrg_n10_g3,10,PrioList,6.4747,56.4166,0.0,0.96,3.0,1
3,rrg_n10_g3,10,Super Trees,12.8868,46.0182,0.0,0.92,5.0,0
3,rrg_n10_g3,10,Beacon Nodes,6.6373,62.1089,1.0,0.95,3.0,1
3,rrg_n10_g3,10,Global Controller,6.8469,63.7171,0.0,0.89,3.0,1
3,rrg_n10_g3,10,Simple Decomposition,8.4444,55.7545,0.0,0.94,3.0,1
3,rrg_n10_g4,10,PrioList,6.4461,49.0913,0.0,0.94,3.0,1
3,rrg_n10_g4,10,Super Trees,8.2844,47.45,1.0,0.88,7.0,1
3,rrg_n10_g4,10,Beacon Nodes,25.6503,71.6347,0.0,0.94,3.0,1
3,rrg_n10_g4,10,Global Controller,7.1895,71.1585,0.0,0.93,3.0,1
3,rrg_n10_g4,10,Simple Decomposition,6.6165,54.017,0.0,0.96,3.0,1
3,rrg_n10_g5,10,PrioList,9.3625,61.9787,0.0,0.95,3.0,1
3,rrg_n10_g5,10,Super Trees,7.2929,62.9803,0.0,0.97,3.5,1
3,rrg_n10_g5,10,Beacon Nodes,10.5747,76.7605,0.0,0.93,3.0,1
3,rrg_n10_g5,10,Global Controller,6.398,57.379,0.0,0.87,3.0,1
3,rrg_n10_g5,10,Simple Decomposition,8.3096,55.9539,0.0,0.98,3.0,1
3,rrg_n10_g6,10,PrioList,6.2105,54.1993,0.0,0.92,3.5,1
3,rrg_n10_g6,10,Super Trees,5.8631,55.1848,0.0,0.92,3.5,1
3,rrg_n10_g6,10,Beacon Nodes,5.6873,61.3827,0.0,0.93,3.5,1
3,rrg_n10_g6,10,Global Controller,7.6614,59.3587,0.0,0.93,3.5,1
3,rrg_n10_g6,10,Simple Decomposition,6.2792,49.131,0.0,0.94,3.5,1
3,rrg_n10_g7,10,PrioList,18.7085,53.8669,0.0,1.0,3.33,0
3,rrg_n10_g7,10,Super Trees,7.9815,41.8953,0.0,0.91,6.0,1
3,rrg_n10_g7,10,Beacon Nodes,7.8143,47.4163,0.0,0.94,3.33,0
3,rrg_n10_g7,10,Global Controller,7.0829,50.4958,0.0,0.9,3.33,0
3,rrg_n10_g7,10,Simple Decomposition,6.4104,47.9169,0.0,0.97,3.33,0
3,rrg_n10_g8,10,PrioList,6.1018,46.5527,0.0,0.99,3.5,1
3,rrg_n10_g8,10,Super Trees,6.3985,41.9939,0.0,0.95,6.0,1
3,rrg_n10_g8,10,Beacon Nodes,7.9569,48.2694,0.0,0.94,3.5,1
3,rrg_n10_g8,10,Global Controller,9.7518,49.9361,0.0,0.88,3.5,1
3,rrg_n10_g8,10,Simple Decomposition,6.8621,59.0932,0.0,0.97,3.5,1
3,rrg_n10_g9,10,PrioList,6.368,47.0454,0.0,0.95,3.0,1
3,rrg_n10_g9,10,Super Trees,6.7998,49.1549,0.0,0.93,5.0,1
3,rrg_n10_g9,10,Beacon Nodes,6.8992,49.6225,0.0,0.88,3.0,1
3,rrg_n10_g9,10,Global Controller,6.4687,68.6533,0.0,0.89,3.0,1
3,rrg_n10_g9,10,Simple Decomposition,7.0448,75.4439,0.0,0.99,3.0,1
3,rrg_n24_g0,24,PrioList,31.2435,122.1791,1.0,0.92,4.5,1
3,rrg_n24_g0,24,Super Trees,87.5546,179.4474,0.0,0.95,6.5,1
3,rrg_n24_g0,24,Beacon Nodes,30.7796,122.6733,0.0,0.92,4.5,1
3,rrg_n24_g0,24,Global Controller,32.8507,123.2921,0.0,0.86,4.5,1
3,rrg_n24_g0,24,Simple Decomposition,35.5302,140.8785,0.0,0.91,4.5,1
3,rrg_n24_g1,24,PrioList,40.3694,156.2482,0.0,0.98,6.5,1
3,rrg_n24_g1,24,Super Trees,39.2369,126.6283,0.0,0.9,10.0,1
3,rrg_n24_g1,24,Beacon Nodes,37.557,125.5944,0.0,0.97,6.5,1
3,rrg_n24_g1,24,Global Controller,51.8843,138.3465,0.0,0.87,6.5,1
3,rrg_n24_g1,24,Simple Decomposition,33.8935,130.6387,0.0,0.97,6.5,1
3,rrg_n24_g2,24,PrioList,30.4999,143.2303,0.0,0.95,6.5,1
3,rrg_n24_g2,24,Super Trees,28.7549,126.3741,1.0,0.87,9.0,1
3,rrg_n24_g2,24,Beacon Nodes,26.6796,115.6248,0.0,0.95,6.5,1
3,rrg_n24_g2,24,Global Controller,31.0882,118.9928,0.0,0.95,6.5,1
3,rrg_n24_g2,24,Simple Decomposition,39.7494,133.7776,0.0,0.97,6.5,1
3,rrg_n24_g3,24,PrioList,27.4145,134.1722,0.0,0.98,6.0,1
3,rrg_n24_g3,24,Super Trees,52.3974,129.2198,2.0,0.85,8.0,1
3,rrg_n24_g3,24,Beacon Nodes,44.7094,144.0327,1.0,0.91,6.0,1
3,rrg_n24_g3,24,Global Controller,33.6687,128.9052,0.0,0.92,6.0,1
3,rrg_n24_g3,24,Simple Decomposition,42.7614,134.7351,0.0,0.93,6.0,1
3,rrg_n24_g4,24,PrioList,16.3781,120.3233,0.0,0.89,4.0,1
3,rrg_n24_g4,24,Super Trees,41.6812,52.0956,0.0,0.06,3.0,0
