run,graph,nodes,algorithm,runtime,total_run_runtime,median_stretch,success_rate,avg_depth,errors
1,rrg_n24_g2,24,PrioList,45.78,173.9843,0.0,1.0,7.0,1
1,rrg_n24_g2,24,Super Trees,45.0923,179.6874,0.0,1.0,7.5,1
1,rrg_n24_g2,24,Beacon Nodes,62.9898,177.729,0.0,0.98,7.0,1
1,rrg_n24_g2,24,Global Controller,58.799,175.8654,0.0,1.0,7.0,1
1,rrg_n24_g2,24,Simple Decomposition,40.0053,174.3389,0.0,1.0,7.0,1
1,rrg_n24_g3,24,PrioList,32.1986,140.7826,0.0,1.0,5.0,1
1,rrg_n24_g3,24,Super Trees,30.6299,49.2559,0.0,0.12,3.0,0
1,rrg_n24_g3,24,Beacon Nodes,28.903,163.6099,0.0,0.98,5.0,1
1,rrg_n24_g3,24,Global Controller,29.4423,144.0617,0.0,1.0,5.0,1
1,rrg_n24_g3,24,Simple Decomposition,22.7511,143.7143,0.0,1.0,5.0,1
1,rrg_n24_g4,24,PrioList,40.0186,158.7424,0.0,1.0,6.0,1
1,rrg_n24_g4,24,Super Trees,37.2604,191.699,0.0,1.0,6.0,1
1,rrg_n24_g4,24,Beacon Nodes,45.2315,200.4582,0.0,1.0,6.0,1
1,rrg_n24_g4,24,Global Controller,51.4408,190.2714,0.0,0.99,6.0,1
1,rrg_n24_g4,24,Simple Decomposition,38.8876,191.6058,0.0,1.0,6.0,1
1,rrg_n24_g5,24,PrioList,63.0405,186.2289,0.0,1.0,4.0,1
1,rrg_n24_g5,24,Super Trees,58.2795,174.1475,0.0,1.0,6.5,1
1,rrg_n24_g5,24,Beacon Nodes,32.8258,144.0724,0.0,1.0,4.0,1
1,rrg_n24_g5,24,Global Controller,43.6016,165.2541,0.0,1.0,4.0,1
1,rrg_n24_g5,24,Simple Decomposition,116.1779,237.66,0.0,1.0,4.0,1
1,rrg_n24_g6,24,PrioList,34.1753,132.1516,0.0,1.0,5.5,1
1,rrg_n24_g6,24,Super Trees,39.271,142.4102,0.0,1.0,5.5,1
1,rrg_n24_g6,24,Beacon Nodes,38.9894,149.2966,0.0,1.0,5.5,1
1,rrg_n24_g6,24,Global Controller,45.632,163.1049,0.0,1.0,5.5,1
1,rrg_n24_g6,24,Simple Decomposition,48.6324,175.6088,0.0,1.0,5.5,1
1,rrg_n24_g7,24,PrioList,42.4975,139.377,0.0,1.0,5.0,1
1,rrg_n24_g7,24,Super Trees,39.8085,155.1464,1.0,1.0,12.0,1
1,rrg_n24_g7,24,Beacon Nodes,41.7289,167.5376,0.0,1.0,5.0,1
1,rrg_n24_g7,24,Global Controller,43.9215,170.097,0.0,1.0,5.0,1
1,rrg_n24_g7,24,Simple Decomposition,43.5167,156.2275,0.0,1.0,5.0,1
1,rrg_n24_g8,24,PrioList,47.3519,157.5255,0.0,1.0,6.0,1
1,rrg_n24_g8,24,Super Trees,36.6973,141.9182,0.0,1.0,5.5,1
1,rrg_n24_g8,24,Beacon Nodes,45.9308,166.0245,0.0,1.0,6.0,1
1,rrg_n24_g8,24,Global Controller,46.686,163.4779,0.0,0.99,6.0,1
1,rrg_n24_g8,24,Simple Decomposition,43.7798,159.8481,0.0,1.0,6.0,1
1,rrg_n24_g9,24,PrioList,35.015,128.3177,0.0,1.0,4.5,1
1,rrg_n24_g9,24,Super Trees,77.6296,220.1298,1.0,1.0,14.0,1
1,rrg_n24_g9,24,Beacon Nodes,50.587,226.0278,0.0,1.0,4.5,1
1,rrg_n24_g9,24,Global Controller,107.7062,215.1773,0.0,0.97,4.5,1
1,rrg_n24_g9,24,Simple Decomposition,40.9886,155.7124,0.0,1.0,4.5,1
1,rrg_n50_g0,50,PrioList,131.9456,336.8351,0.0,1.0,7.0,1
1,rrg_n50_g0,50,Super Trees,140.1566,347.3723,0.0,1.0,8.0,1
1,rrg_n50_g0,50,Beacon Nodes,127.8849,353.3363,0.0,1.0,7.0,1
1,rrg_n50_g0,50,Global Controller,190.3075,409.4313,0.0,1.0,7.0,1
1,rrg_n50_g0,50,Simple Decomposition,139.5636,388.9414,0.0,1.0,7.0,1
1,rrg_n50_g1,50,PrioList,141.5913,336.8537,0.0,1.0,7.5,1
1,rrg_n50_g1,50,Super Trees,143.3958,361.0828,0.0,0.99,10.0,1
1,rrg_n50_g1,50,Beacon Nodes,182.3045,422.3023,0.0,1.0,7.5,1
1,rrg_n50_g1,50,Global Controller,141.8022,342.8164,0.0,1.0,7.5,1
1,rrg_n50_g1,50,Simple Decomposition,126.3311,322.9298,0.0,0.99,7.5,1
1,rrg_n50_g2,50,PrioList,131.3433,376.8748,0.0,1.0,6.5,1
1,rrg_n50_g2,50,Super Trees,171.1951,482.9053,0.0,1.0,11.0,1
1,rrg_n50_g2,50,Beacon Nodes,161.3805,379.5968,0.0,1.0,6.5,1
1,rrg_n50_g2,50,Global Controller,213.5615,515.5335,0.0,0.99,6.5,1
1,rrg_n50_g2,50,Simple Decomposition,178.0427,387.2017,0.0,1.0,6.5,1
1,rrg_n50_g3,50,PrioList,157.8149,360.4292,0.0,1.0,6.5,1
1,rrg_n50_g3,50,Super Trees,156.9296,388.7907,0.0,1.0,22.0,1
1,rrg_n50_g3,50,Beacon Nodes,208.1356,436.7953,0.0,0.99,6.5,1
1,rrg_n50_g3,50,Global Controller,226.4977,425.3416,0.0,1.0,6.5,1
1,rrg_n50_g3,50,Simple Decomposition,134.8382,302.3378,0.0,1.0,6.5,1
1,rrg_n50_g4,50,PrioList,146.4261,328.7569,0.0,1.0,7.0,1
1,rrg_n50_g4,50,Super Trees,130.976,333.5791,0.0,1.0,8.5,1
1,rrg_n50_g4,50,Beacon Nodes,136.7254,336.6541,0.0,0.99,7.0,1
1,rrg_n50_g4,50,Global Controller,131.3814,379.3167,0.0,0.98,7.0,1
1,rrg_n50_g4,50,Simple Decomposition,126.5739,312.4079,0.0,1.0,7.0,1
1,rrg_n50_g5,50,PrioList,166.3766,355.8177,0.0,1.0,7.0,1
1,rrg_n50_g5,50,Super Trees,138.4445,321.4605,0.0,1.0,10.0,1
1,rrg_n50_g5,50,Beacon Nodes,124.707,410.4025,0.0,1.0,7.0,1
1,rrg_n50_g5,50,Global Controller,157.608,391.7617,0.0,0.98,7.0,1
1,rrg_n50_g5,50,Simple Decomposition,155.4579,371.8778,0.0,1.0,7.0,1
1,rrg_n50_g6,50,PrioList,148.3875,376.7576,0.0,1.0,10.0,1
1,rrg_n50_g6,50,Super Trees,147.8427,385.2636,0.0,1.0,9.5,1
1,rrg_n50_g6,50,Beacon Nodes,151.7556,393.3864,0.0,1.0,10.0,1
1,rrg_n50_g6,50,Global Controller,171.4812,404.8883,0.0,0.99,10.0,1
1,rrg_n50_g6,50,Simple Decomposition,162.0922,401.4361,0.0,1.0,10.0,1
1,rrg_n50_g7,50,PrioList,124.7487,395.4458,0.0,1.0,8.5,1
1,rrg_n50_g7,50,Super Trees,150.516,371.0606,0.0,1.0,8.0,1
1,rrg_n50_g7,50,Beacon Nodes,167.1612,384.5457,0.0,1.0,8.5,1
1,rrg_n50_g7,50,Global Controller,143.2368,350.4925,0.0,1.0,8.5,1
1,rrg_n50_g7,50,Simple Decomposition,169.7826,350.9094,0.0,1.0,8.5,1
1,rrg_n50_g8,50,PrioList,138.4542,374.7298,0.0,1.0,7.0,1
1,rrg_n50_g8,50,Super Trees,150.9169,376.8289,0.0,1.0,8.0,1
1,rrg_n50_g8,50,Beacon Nodes,144.154,352.9271,0.0,1.0,7.0,1
1,rrg_n50_g8,50,Global Controller,149.1948,352.3914,0.0,0.97,7.0,1
1,rrg_n50_g8,50,Simple Decomposition,139.0273,349.2517,0.0,1.0,7.0,1
1,rrg_n50_g9,50,PrioList,193.288,446.2565,0.0,1.0,12.0,1
1,rrg_n50_g9,50,Super Trees,176.2529,368.6469,0.0,1.0,11.5,1
1,rrg_n50_g9,50,Beacon Nodes,140.3598,434.4102,0.0,1.0,12.0,1
1,rrg_n50_g9,50,Global Controller,122.6183,310.256,0.0,1.0,12.0,1
1,rrg_n50_g9,50,Simple Decomposition,116.6645,310.3979,0.0,1.0,12.0,1
1,rrg_n80_g0,80,PrioList,297.3492,571.7668,0.0,1.0,8.5,1
1,rrg_n80_g0,80,Super Trees,313.5257,608.0693,0.0,1.0,15.0,1
1,rrg_n80_g0,80,Beacon Nodes,302.9261,675.0189,0.0,1.0,8.5,1
1,rrg_n80_g0,80,Global Controller,287.646,580.9183,0.0,1.0,8.5,1
1,rrg_n80_g0,80,Simple Decomposition,294.4084,571.2069,0.0,1.0,8.5,1
1,rrg_n80_g1,80,PrioList,318.5918,647.205,0.0,1.0,16.0,1
1,rrg_n80_g1,80,Super Trees,390.7975,753.3696,0.0,1.0,11.0,1
1,rrg_n80_g1,80,Beacon Nodes,294.1802,637.1208,0.0,1.0,16.0,1
1,rrg_n80_g1,80,Global Controller,372.2982,732.6895,0.0,0.99,16.0,1
1,rrg_n80_g1,80,Simple Decomposition,338.9122,735.0768,0.0,1.0,16.0,1
1,rrg_n80_g2,80,PrioList,298.4986,699.8105,0.0,1.0,9.5,1
1,rrg_n80_g2,80,Super Trees,322.516,695.3112,0.0,1.0,23.0,1
1,rrg_n80_g2,80,Beacon Nodes,317.206,643.0847,0.0,1.0,9.5,1
1,rrg_n80_g2,80,Global Controller,447.7297,821.8027,0.0,0.99,9.5,1
1,rrg_n80_g2,80,Simple Decomposition,292.2084,582.26,0.0,1.0,9.5,1
1,rrg_n80_g3,80,PrioList,291.1564,559.6181,0.0,1.0,10.0,1
1,rrg_n80_g3,80,Super Trees,300.3044,626.1674,0.0,1.0,9.5,1
1,rrg_n80_g3,80,Beacon Nodes,297.4635,591.8921,0.0,1.0,10.0,1
1,rrg_n80_g3,80,Global Controller,302.6563,643.2062,0.0,0.99,10.0,1
1,rrg_n80_g3,80,Simple Decomposition,374.0641,687.0224,0.0,1.0,10.0,1
1,rrg_n80_g4,80,PrioList,465.7295,821.8501,0.0,1.0,7.5,1
1,rrg_n80_g4,80,Super Trees,341.3452,624.0511,0.0,1.0,15.0,1
1,rrg_n80_g4,80,Beacon Nodes,349.5534,691.7674,0.0,1.0,7.5,1
1,rrg_n80_g4,80,Global Controller,324.0481,630.4344,0.0,0.99,7.5,1
1,rrg_n80_g4,80,Simple Decomposition,367.8351,681.3324,0.0,1.0,7.5,1
1,rrg_n80_g5,80,PrioList,431.0783,780.3553,0.0,1.0,13.0,1
1,rrg_n80_g5,80,Super Trees,311.5002,599.4766,0.0,1.0,14.0,1
1,rrg_n80_g5,80,Beacon Nodes,364.5377,662.0534,0.0,1.0,13.0,1
1,rrg_n80_g5,80,Global Controller,309.5749,603.0255,0.0,1.0,13.0,1
1,rrg_n80_g5,80,Simple Decomposition,300.5195,605.0012,0.0,1.0,13.0,1
1,rrg_n80_g6,80,PrioList,315.7226,686.9151,0.0,1.0,15.5,1
1,rrg_n80_g6,80,Super Trees,339.2455,638.1357,0.0,1.0,17.0,1
1,rrg_n80_g6,80,Beacon Nodes,371.3059,701.1445,0.0,1.0,15.5,1
1,rrg_n80_g6,80,Global Controller,328.306,637.492,0.0,1.0,15.5,1
1,rrg_n80_g6,80,Simple Decomposition,385.2045,710.8186,0.0,1.0,15.5,1
1,rrg_n80_g7,80,PrioList,296.7622,600.6965,0.0,1.0,9.5,1
1,rrg_n80_g7,80,Super Trees,289.6456,604.6994,0.0,1.0,18.0,1
1,rrg_n80_g7,80,Beacon Nodes,354.8388,695.1755,0.0,1.0,9.5,1
1,rrg_n80_g7,80,Global Controller,362.9365,692.3865,0.0,1.0,9.5,1
1,rrg_n80_g7,80,Simple Decomposition,390.3358,746.2158,0.0,1.0,9.5,1
1,rrg_n80_g8,80,PrioList,354.3637,728.399,0.0,1.0,13.5,1
1,rrg_n80_g8,80,Super Trees,369.543,678.457,1.0,1.0,20.0,1
1,rrg_n80_g8,80,Beacon Nodes,314.2931,615.3666,0.0,1.0,13.5,1
1,rrg_n80_g8,80,Global Controller,338.0411,674.866,0.0,1.0,13.5,1
1,rrg_n80_g8,80,Simple Decomposition,318.7779,621.8853,0.0,1.0,13.5,1
1,rrg_n80_g9,80,PrioList,460.7957,759.1897,0.0,1.0,10.0,1
1,rrg_n80_g9,80,Super Trees,310.8111,592.03,1.0,1.0,15.0,1
1,rrg_n80_g9,80,Beacon Nodes,306.8667,625.3913,0.0,1.0,10.0,1
1,rrg_n80_g9,80,Global Controller,379.385,664.4739,0.0,0.99,10.0,1
1,rrg_n80_g9,80,Simple Decomposition,324.3045,670.4988,0.0,1.0,10.0,1
1,rrg_n100_g0,100,PrioList,497.2913,846.1687,0.0,1.0,10.5,1
1,rrg_n100_g0,100,Super Trees,524.1989,958.9352,1.0,1.0,22.0,1
1,rrg_n100_g0,100,Beacon Nodes,533.1338,944.7414,0.0,1.0,10.5,1
1,rrg_n100_g0,100,Global Controller,489.3373,856.1638,0.0,1.0,10.5,1
1,rrg_n100_g0,100,Simple Decomposition,523.7422,888.4756,0.0,1.0,10.5,1
1,rrg_n100_g1,100,PrioList,476.1811,923.0087,0.0,1.0,7.5,1
1,rrg_n100_g1,100,Super Trees,483.0272,834.4661,1.0,1.0,24.0,1
1,rrg_n100_g1,100,Beacon Nodes,504.3571,906.3059,0.0,1.0,7.5,1
1,rrg_n100_g1,100,Global Controller,542.4752,904.6199,0.0,0.99,7.5,1
1,rrg_n100_g1,100,Simple Decomposition,488.755,927.447,0.0,1.0,7.5,1
1,rrg_n100_g2,100,PrioList,480.2076,896.7308,0.0,1.0,11.0,1
1,rrg_n100_g2,100,Super Trees,651.0593,1054.4983,0.0,1.0,18.0,1
1,rrg_n100_g2,100,Beacon Nodes,459.9312,822.907,0.0,1.0,11.0,1
1,rrg_n100_g2,100,Global Controller,569.0897,907.98,0.0,1.0,11.0,1
1,rrg_n100_g2,100,Simple Decomposition,461.286,844.8564,0.0,1.0,11.0,1
1,rrg_n100_g3,100,PrioList,494.2447,845.6024,0.0,0.99,9.5,1
1,rrg_n100_g3,100,Super Trees,497.4981,833.7175,0.0,1.0,19.0,1
1,rrg_n100_g3,100,Beacon Nodes,510.2701,874.5263,0.0,0.99,9.5,1
1,rrg_n100_g3,100,Global Controller,457.8581,817.352,0.0,0.99,9.5,1
1,rrg_n100_g3,100,Simple Decomposition,446.7417,789.7548,0.0,1.0,9.5,1
1,rrg_n100_g4,100,PrioList,512.2307,877.3975,0.0,1.0,12.5,1
1,rrg_n100_g4,100,Super Trees,657.076,1069.294,0.0,1.0,20.5,1
1,rrg_n100_g4,100,Beacon Nodes,473.6545,865.8725,0.0,1.0,12.5,1
1,rrg_n100_g4,100,Global Controller,502.3306,1033.614,0.0,1.0,12.5,1
1,rrg_n100_g4,100,Simple Decomposition,580.82,1047.3938,0.0,1.0,12.5,1
1,rrg_n100_g5,100,PrioList,461.3642,808.1791,0.0,1.0,11.5,1
1,rrg_n100_g5,100,Super Trees,519.8351,916.1603,0.0,1.0,12.5,1
1,rrg_n100_g5,100,Beacon Nodes,484.8045,876.9601,0.0,1.0,11.5,1
1,rrg_n100_g5,100,Global Controller,528.3986,876.7168,0.0,1.0,11.5,1
1,rrg_n100_g5,100,Simple Decomposition,522.5349,899.6222,0.0,1.0,11.5,1
1,rrg_n100_g6,100,PrioList,575.4653,932.5872,0.0,1.0,11.0,1
1,rrg_n100_g6,100,Super Trees,532.9255,911.6752,0.0,1.0,17.0,1
1,rrg_n100_g6,100,Beacon Nodes,568.3008,1014.3923,0.0,1.0,11.0,1
1,rrg_n100_g6,100,Global Controller,543.9901,926.3794,0.0,1.0,11.0,1
1,rrg_n100_g6,100,Simple Decomposition,618.5644,977.1241,0.0,1.0,11.0,1
1,rrg_n100_g7,100,PrioList,523.0277,900.1721,0.0,1.0,16.5,1
1,rrg_n100_g7,100,Super Trees,583.3705,947.1287,0.0,1.0,13.5,1
1,rrg_n100_g7,100,Beacon Nodes,497.5117,874.6388,1.0,1.0,16.5,1
1,rrg_n100_g7,100,Global Controller,603.2108,1024.7317,1.0,1.0,16.5,1
1,rrg_n100_g7,100,Simple Decomposition,509.2217,943.7448,0.0,1.0,16.5,1
1,rrg_n100_g8,100,PrioList,436.7461,782.6641,0.0,1.0,11.5,1
1,rrg_n100_g8,100,Super Trees,469.2454,874.2749,0.0,1.0,12.0,1
1,rrg_n100_g8,100,Beacon Nodes,437.5347,888.1767,0.0,1.0,11.5,1
1,rrg_n100_g8,100,Global Controller,620.8247,1034.6667,0.0,1.0,11.5,1
1,rrg_n100_g8,100,Simple Decomposition,486.4555,863.3886,0.0,1.0,11.5,1
1,rrg_n100_g9,100,PrioList,462.883,800.1742,0.0,1.0,12.0,1
1,rrg_n100_g9,100,Super Trees,521.0145,878.5287,0.0,1.0,16.0,1
1,rrg_n100_g9,100,Beacon Nodes,516.9145,887.4576,0.0,1.0,12.0,1
1,rrg_n100_g9,100,Global Controller,460.8109,826.9169,0.0,1.0,12.0,1
1,rrg_n100_g9,100,Simple Decomposition,456.0347,807.8535,0.0,1.0,12.0,1
2,rrg_n10_g0,10,PrioList,6.793,72.8269,0.0,0.99,3.0,1
2,rrg_n10_g0,10,Super Trees,21.0398,79.0603,0.0,1.0,3.5,1
2,rrg_n10_g0,10,Beacon Nodes,7.0809,69.7956,0.0,1.0,3.0,1
2,rrg_n10_g0,10,Global Controller,7.7468,67.9271,0.0,1.0,3.0,1
2,rrg_n10_g0,10,Simple Decomposition,5.8474,72.6484,0.0,1.0,3.0,1
2,rrg_n10_g1,10,PrioList,11.8134,69.1412,0.0,1.0,3.33,0
2,rrg_n10_g1,10,Super Trees,10.9668,71.0274,0.0,1.0,4.0,1
2,rrg_n10_g1,10,Beacon Nodes,9.6773,67.5871,0.0,1.0,3.33,0
2,rrg_n10_g1,10,Global Controller,7.7865,67.3497,0.0,1.0,3.33,0
2,rrg_n10_g1,10,Simple Decomposition,14.9362,78.8907,0.0,1.0,3.33,0
2,rrg_n10_g2,10,PrioList,9.1299,59.1592,0.0,1.0,3.0,1
2,rrg_n10_g2,10,Super Trees,9.6397,55.1398,0.0,0.99,3.33,0
2,rrg_n10_g2,10,Beacon Nodes,7.5322,71.5943,0.0,1.0,3.0,1
2,rrg_n10_g2,10,Global Controller,9.2453,73.1846,0.0,1.0,3.0,1
2,rrg_n10_g2,10,Simple Decomposition,8.5626,58.8939,0.0,1.0,3.0,1
2,rrg_n10_g3,10,PrioList,8.2027,73.8995,0.0,1.0,3.5,1
2,rrg_n10_g3,10,Super Trees,8.457,61.3774,0.0,1.0,6.0,1
2,rrg_n10_g3,10,Beacon Nodes,11.7022,66.0898,0.0,1.0,3.5,1
2,rrg_n10_g3,10,Global Controller,8.7445,72.4396,0.0,1.0,3.5,1
2,rrg_n10_g3,10,Simple Decomposition,15.2297,112.9631,0.0,1.0,3.5,1
2,rrg_n10_g4,10,PrioList,10.5813,66.3936,0.0,1.0,3.0,1
2,rrg_n10_g4,10,Super Trees,11.6539,69.0622,0.0,1.0,3.0,1
2,rrg_n10_g4,10,Beacon Nodes,7.8341,62.3947,0.0,1.0,3.0,1
2,rrg_n10_g4,10,Global Controller,9.7667,73.8451,0.0,0.99,3.0,1
2,rrg_n10_g4,10,Simple Decomposition,9.2238,72.4239,0.0,1.0,3.0,1
2,rrg_n10_g5,10,PrioList,13.1883,71.7746,0.0,1.0,2.5,1
2,rrg_n10_g5,10,Super Trees,9.8256,74.5634,0.0,0.99,2.5,1
2,rrg_n10_g5,10,Beacon Nodes,11.9763,76.8895,0.0,0.99,2.5,1
2,rrg_n10_g5,10,Global Controller,21.9208,84.8116,0.0,1.0,2.5,1
2,rrg_n10_g5,10,Simple Decomposition,24.0698,97.4991,0.0,1.0,2.5,1
2,rrg_n10_g6,10,PrioList,7.4576,58.5372,0.0,1.0,3.0,1
2,rrg_n10_g6,10,Super Trees,9.6567,98.7072,0.0,0.99,8.0,1
2,rrg_n10_g6,10,Beacon Nodes,8.094,70.9584,0.0,1.0,3.0,1
2,rrg_n10_g6,10,Global Controller,9.3396,81.5103,0.0,1.0,3.0,1
2,rrg_n10_g6,10,Simple Decomposition,6.6984,87.0388,0.0,1.0,3.0,1
2,rrg_n10_g7,10,PrioList,7.6556,69.8731,0.0,1.0,2.5,1
2,rrg_n10_g7,10,Super Trees,8.9281,56.976,0.0,1.0,4.0,1
2,rrg_n10_g7,10,Beacon Nodes,10.349,71.8189,0.0,1.0,2.5,1
2,rrg_n10_g7,10,Global Controller,9.7265,87.0262,0.0,1.0,2.5,1
2,rrg_n10_g7,10,Simple Decomposition,8.7999,69.975,0.0,1.0,2.5,1
2,rrg_n10_g8,10,PrioList,6.8543,62.2326,0.0,1.0,3.0,1
2,rrg_n10_g8,10,Super Trees,7.1889,54.8079,0.0,1.0,5.0,1
2,rrg_n10_g8,10,Beacon Nodes,7.3259,74.0624,0.0,1.0,3.0,1
2,rrg_n10_g8,10,Global Controller,10.1908,69.4816,0.0,1.0,3.0,1
2,rrg_n10_g8,10,Simple Decomposition,11.1321,65.9574,0.0,1.0,3.0,1
2,rrg_n10_g9,10,PrioList,7.4075,59.9827,0.0,1.0,3.33,0
2,rrg_n10_g9,10,Super Trees,11.1333,67.9463,0.0,1.0,3.5,1
2,rrg_n10_g9,10,Beacon Nodes,9.1768,60.8227,0.0,1.0,3.33,0
2,rrg_n10_g9,10,Global Controller,8.4515,59.5821,0.0,1.0,3.33,0
2,rrg_n10_g9,10,Simple Decomposition,11.2639,63.9105,0.0,1.0,3.33,0
2,rrg_n24_g0,24,PrioList,43.3085,150.4898,0.0,1.0,5.0,1
2,rrg_n24_g0,24,Super Trees,47.7659,147.1202,0.0,1.0,9.0,1
2,rrg_n24_g0,24,Beacon Nodes,45.079,243.05,0.0,0.99,5.0,1
2,rrg_n24_g0,24,Global Controller,39.3555,157.9444,0.0,1.0,5.0,1
2,rrg_n24_g0,24,Simple Decomposition,46.8874,170.0893,0.0,1.0,5.0,1
2,rrg_n24_g1,24,PrioList,43.5425,154.4621,0.0,1.0,5.0,1
2,rrg_n24_g1,24,Super Trees,44.1196,189.567,0.0,1.0,7.5,1
2,rrg_n24_g1,24,Beacon Nodes,40.6935,186.2946,0.0,0.99,5.0,1
2,rrg_n24_g1,24,Global Controller,46.7639,192.7777,0.0,1.0,5.0,1
2,rrg_n24_g1,24,Simple Decomposition,46.1031,170.087,0.0,1.0,5.0,1
2,rrg_n24_g2,24,PrioList,55.688,194.9876,0.0,1.0,4.5,1
2,rrg_n24_g2,24,Super Trees,36.2454,131.2456,0.0,1.0,11.0,1
2,rrg_n24_g2,24,Beacon Nodes,43.7863,167.9207,0.0,0.99,4.5,1
2,rrg_n24_g2,24,Global Controller,45.7193,166.3134,0.0,1.0,4.5,1
2,rrg_n24_g2,24,Simple Decomposition,37.049,169.6604,0.0,1.0,4.5,1
2,rrg_n24_g3,24,PrioList,33.4441,160.1462,0.0,1.0,5.5,1
2,rrg_n24_g3,24,Super Trees,50.24,156.0874,0.0,1.0,5.5,1
2,rrg_n24_g3,24,Beacon Nodes,45.6036,173.996,0.0,1.0,5.5,1
2,rrg_n24_g3,24,Global Controller,44.1455,164.3038,0.0,1.0,5.5,1
2,rrg_n24_g3,24,Simple Decomposition,41.1679,148.0412,0.0,1.0,5.5,1
2,rrg_n24_g4,24,PrioList,52.6227,160.454,0.0,1.0,6.0,1
2,rrg_n24_g4,24,Super Trees,34.3599,158.4473,0.0,1.0,11.0,1
2,rrg_n24_g4,24,Beacon Nodes,47.9188,204.3739,0.0,1.0,6.0,1
2,rrg_n24_g4,24,Global Controller,40.0722,192.516,0.0,1.0,6.0,1
2,rrg_n24_g4,24,Simple Decomposition,59.6803,182.9329,0.0,1.0,6.0,1
2,rrg_n24_g5,24,PrioList,60.8404,244.5723,0.0,1.0,6.0,1
2,rrg_n24_g5,24,Super Trees,51.2007,165.6512,0.0,1.0,8.0,1
2,rrg_n24_g5,24,Beacon Nodes,37.105,146.2584,0.0,1.0,6.0,1
2,rrg_n24_g5,24,Global Controller,46.4335,170.1689,0.0,1.0,6.0,1
2,rrg_n24_g5,24,Simple Decomposition,43.6611,155.0142,0.0,1.0,6.0,1
2,rrg_n24_g6,24,PrioList,48.9693,146.2981,0.0,1.0,4.0,1
2,rrg_n24_g6,24,Super Trees,38.4818,139.3702,0.0,1.0,4.5,1
2,rrg_n24_g6,24,Beacon Nodes,39.1252,150.9889,0.0,1.0,4.0,1
2,rrg_n24_g6,24,Global Controller,36.7796,156.3345,0.0,1.0,4.0,1
2,rrg_n24_g6,24,Simple Decomposition,37.8343,135.4426,0.0,1.0,4.0,1
2,rrg_n24_g7,24,PrioList,56.9698,165.6569,0.0,1.0,5.5,1
2,rrg_n24_g7,24,Super Trees,44.6026,145.507,0.0,1.0,12.0,1
2,rrg_n24_g7,24,Beacon Nodes,37.7117,164.5127,0.0,1.0,5.5,1
2,rrg_n24_g7,24,Global Controller,39.6611,170.5485,0.0,1.0,5.5,1
2,rrg_n24_g7,24,Simple Decomposition,40.6442,165.8347,0.0,1.0,5.5,1
2,rrg_n24_g8,24,PrioList,47.7229,174.5371,0.0,1.0,5.0,1
2,rrg_n24_g8,24,Super Trees,47.7572,155.9847,0.0,1.0,9.0,1
2,rrg_n24_g8,24,Beacon Nodes,55.2656,163.8361,0.0,1.0,5.0,1
2,rrg_n24_g8,24,Global Controller,43.9295,157.1491,0.0,1.0,5.0,1
2,rrg_n24_g8,24,Simple Decomposition,39.8928,175.8296,0.0,1.0,5.0,1
2,rrg_n24_g9,24,PrioList,35.0357,145.0859,0.0,1.0,5.5,1
2,rrg_n24_g9,24,Super Trees,40.2781,148.7755,1.0,1.0,11.0,1
2,rrg_n24_g9,24,Beacon Nodes,47.4068,237.6484,0.0,1.0,5.5,1
2,rrg_n24_g9,24,Global Controller,43.1904,164.3596,0.0,1.0,5.5,1
2,rrg_n24_g9,24,Simple Decomposition,37.1619,154.3494,0.0,1.0,5.5,1
2,rrg_n50_g0,50,PrioList,164.4512,375.034,0.0,1.0,7.5,1
2,rrg_n50_g0,50,Super Trees,144.5068,325.8314,0.5,1.0,18.0,1
2,rrg_n50_g0,50,Beacon Nodes,134.0031,337.8652,0.0,1.0,7.5,1
2,rrg_n50_g0,50,Global Controller,150.2166,377.9572,0.0,1.0,7.5,1
2,rrg_n50_g0,50,Simple Decomposition,136.1764,338.5191,0.0,1.0,7.5,1
2,rrg_n50_g1,50,PrioList,167.3485,428.9459,0.0,1.0,7.0,1
2,rrg_n50_g1,50,Super Trees,133.3577,382.6795,0.0,1.0,17.0,1
2,rrg_n50_g1,50,Beacon Nodes,165.1544,419.3846,0.0,1.0,7.0,1
2,rrg_n50_g1,50,Global Controller,135.9397,345.8797,0.0,1.0,7.0,1
2,rrg_n50_g1,50,Simple Decomposition,149.4663,369.7453,0.0,1.0,7.0,1
2,rrg_n50_g2,50,PrioList,131.5607,359.1003,0.0,1.0,7.5,1
2,rrg_n50_g2,50,Super Trees,272.6531,504.0977,1.0,1.0,18.0,1
2,rrg_n50_g2,50,Beacon Nodes,145.1592,362.0622,0.0,1.0,7.5,1
2,rrg_n50_g2,50,Global Controller,216.0888,578.0191,0.0,1.0,7.5,1
2,rrg_n50_g2,50,Simple Decomposition,187.1116,386.71,0.0,1.0,7.5,1
2,rrg_n50_g3,50,PrioList,157.0108,349.6117,0.0,1.0,9.0,1
2,rrg_n50_g3,50,Super Trees,157.5062,459.4134,0.0,1.0,8.5,1
2,rrg_n50_g3,50,Beacon Nodes,196.4384,449.4733,0.0,1.0,9.0,1
2,rrg_n50_g3,50,Global Controller,144.715,334.7859,0.0,1.0,9.0,1
2,rrg_n50_g3,50,Simple Decomposition,127.4008,313.9724,0.0,1.0,9.0,1
2,rrg_n50_g4,50,PrioList,151.0622,362.9303,0.0,1.0,7.0,1
